timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2024-11-06D00:49:42.640518578,ETHUSD,Sell,6,2491.22,ZeroMinusTick,00000000-006d-1000-0000-000d7ecdbf30,1494732,0.4282655,1066.904,Regular
2024-11-06D00:49:42.895549607,ETHUSD,Sell,2,2490.88,MinusTick,00000000-006d-1000-0000-000d7ecdc1b8,498176,0.1427552,355.586,Regular
2024-11-06D00:49:42.917374403,ETHUSD,Sell,4,2490.88,ZeroMinusTick,00000000-006d-1000-0000-000d7ecdc1f5,996352,0.2855103,711.172,Regular
2024-11-06D00:49:47.082495598,ETHUSD,Sell,12,2491.04,PlusTick,00000000-006d-1000-0000-000d7ecdefb3,2989248,0.856531,2133.653,Regular
2024-11-06D00:49:47.086665136,ETHUSD,Sell,59,2491.04,ZeroPlusTick,00000000-006d-1000-0000-000d7ecdefe1,14697136,4.211278,10490.46,Regular
2024-11-06D00:49:47.271626686,ETHUSD,Sell,1,2489.94,MinusTick,00000000-006d-1000-0000-000d7ecdf201,248994,0.07137759,177.7259,Regular
2024-11-06D00:49:53.775856657,ETHUSD,Sell,3,2490.16,PlusTick,00000000-006d-1000-0000-000d7ece5fad,747048,0.2141328,533.2248,Regular
2024-11-06D00:50:02.398847693,ETHUSD,Buy,14,2491.69,PlusTick,00000000-006d-1000-0000-000d7ececd8f,3488366,0.9992862,2489.911,Regular
2024-11-06D00:50:02.900841153,ETHUSD,Sell,14,2491.14,MinusTick,00000000-006d-1000-0000-000d7eced9df,3487596,0.9992862,2489.362,Regular
2024-11-06D00:50:03.453479563,ETHUSD,Buy,26,2491.62,PlusTick,00000000-006d-1000-0000-000d7ecee4f3,6478212,1.855817,4623.991,Regular
2024-11-06D00:50:03.454911362,ETHUSD,Buy,26,2492.14,PlusTick,00000000-006d-1000-0000-000d7ecee512,6479564,1.855817,4624.956,Regular
2024-11-06D00:50:04.960037505,ETHUSD,Buy,8,2492.17,PlusTick,00000000-006d-1000-0000-000d7ecefe62,1993736,0.5710207,1423.081,Regular
2024-11-06D00:50:07.469280906,ETHUSD,Sell,1,2490.61,MinusTick,00000000-006d-1000-0000-000d7ecf2065,249061,0.07137759,177.7737,Regular
2024-11-06D00:50:10.665317451,ETHUSD,Sell,3,2489.64,MinusTick,00000000-006d-1000-0000-000d7ecf50af,746892,0.2141328,533.1135,Regular
2024-11-06D00:50:10.676450914,ETHUSD,Sell,14,2489.39,MinusTick,00000000-006d-1000-0000-000d7ecf5126,3485146,0.9992862,2487.613,Regular
2024-11-06D00:50:13.550642708,ETHUSD,Buy,14,2490.86,PlusTick,00000000-006d-1000-0000-000d7ecf78b2,3487204,0.9992862,2489.082,Regular
2024-11-06D00:50:13.785741774,ETHUSD,Buy,26,2492.82,PlusTick,00000000-006d-1000-0000-000d7ecf8566,6481332,1.855817,4626.218,Regular
2024-11-06D00:50:13.785741774,ETHUSD,Buy,26,2492.94,PlusTick,00000000-006d-1000-0000-000d7ecf8569,6481644,1.855817,4626.441,Regular
2024-11-06D00:50:13.785741774,ETHUSD,Buy,13,2492.95,PlusTick,00000000-006d-1000-0000-000d7ecf856c,3240835,0.9279086,2313.23,Regular
2024-11-06D00:50:13.823845826,ETHUSD,Buy,26,2492.82,MinusTick,00000000-006d-1000-0000-000d7ecf86bd,6481332,1.855817,4626.218,Regular
2024-11-06D00:50:13.823845826,ETHUSD,Buy,24,2492.94,PlusTick,00000000-006d-1000-0000-000d7ecf86c0,5983056,1.713062,4270.561,Regular
2024-11-06D00:50:14.299860100,ETHUSD,Buy,4,2492.92,MinusTick,00000000-006d-1000-0000-000d7ecf904f,997168,0.2855103,711.7545,Regular
2024-11-06D00:50:18.269028787,ETHUSD,Sell,6,2490.98,MinusTick,00000000-006d-1000-0000-000d7ecfc3c8,1494588,0.4282655,1066.801,Regular
2024-11-06D00:50:18.269028787,ETHUSD,Sell,3,2490.98,ZeroMinusTick,00000000-006d-1000-0000-000d7ecfc3cb,747294,0.2141328,533.4004,Regular
2024-11-06D00:50:20.102517522,ETHUSD,Buy,6,2491.33,PlusTick,00000000-006d-1000-0000-000d7ecfd6a1,1494798,0.4282655,1066.951,Regular
2024-11-06D00:50:24.817534053,ETHUSD,Sell,4,2490.57,MinusTick,00000000-006d-1000-0000-000d7ed005e1,996228,0.2855103,711.0835,Regular
2024-11-06D00:50:25.286343932,ETHUSD,Sell,3,2489.64,MinusTick,00000000-006d-1000-0000-000d7ed01151,746892,0.2141328,533.1135,Regular
2024-11-06D00:50:25.330230174,ETHUSD,Sell,14,2489.57,MinusTick,00000000-006d-1000-0000-000d7ed01264,3485398,0.9992862,2487.793,Regular
2024-11-06D00:50:26.012859382,ETHUSD,Sell,12,2488.99,MinusTick,00000000-006d-1000-0000-000d7ed021a7,2986788,0.856531,2131.897,Regular
2024-11-06D00:50:26.015350554,ETHUSD,Sell,2,2488.99,ZeroMinusTick,00000000-006d-1000-0000-000d7ed021cb,497798,0.1427552,355.3162,Regular
2024-11-06D00:50:26.868705652,ETHUSD,Sell,3,2488.33,MinusTick,00000000-006d-1000-0000-000d7ed03735,746499,0.2141328,532.833,Regular
2024-11-06D00:50:27.908479698,ETHUSD,Sell,14,2487.77,MinusTick,00000000-006d-1000-0000-000d7ed04782,3482878,0.9992862,2485.994,Regular
2024-11-06D00:50:34.444805389,ETHUSD,Buy,14,2489.16,PlusTick,00000000-006d-1000-0000-000d7ed08bda,3484824,0.9992862,2487.383,Regular
2024-11-06D00:50:34.612791848,ETHUSD,Sell,10,2488.78,MinusTick,00000000-006d-1000-0000-000d7ed09107,2488780,0.7137759,1776.431,Regular
2024-11-06D00:50:37.558535420,ETHUSD,Sell,10,2487.9,MinusTick,00000000-006d-1000-0000-000d7ed0c467,2487900,0.7137759,1775.803,Regular
2024-11-06D00:50:37.571340271,ETHUSD,Sell,4,2487.9,ZeroMinusTick,00000000-006d-1000-0000-000d7ed0c5c4,995160,0.2855103,710.3212,Regular
2024-11-06D00:50:41.902904807,ETHUSD,Sell,14,2487.39,MinusTick,00000000-006d-1000-0000-000d7ed103c0,3482346,0.9992862,2485.615,Regular
2024-11-06D00:50:50.428477030,ETHUSD,Sell,14,2486.76,MinusTick,00000000-006d-1000-0000-000d7ed16784,3481464,0.9992862,2484.985,Regular
2024-11-06D00:50:54.178018611,ETHUSD,Buy,14,2488,PlusTick,00000000-006d-1000-0000-000d7ed197e9,3483200,0.9992862,2486.224,Regular
2024-11-06D00:50:54.178269653,ETHUSD,Buy,252,2488.14,PlusTick,00000000-006d-1000-0000-000d7ed197f4,62701128,17.98715,44754.55,Regular
2024-11-06D00:50:54.179641249,ETHUSD,Buy,26,2488.65,PlusTick,00000000-006d-1000-0000-000d7ed19822,6470490,1.855817,4618.48,Regular
2024-11-06D00:50:54.179641249,ETHUSD,Buy,26,2488.78,PlusTick,00000000-006d-1000-0000-000d7ed19825,6470828,1.855817,4618.721,Regular
2024-11-06D00:50:54.189243485,ETHUSD,Buy,17,2489.12,PlusTick,00000000-006d-1000-0000-000d7ed1991a,4231504,1.213419,3020.345,Regular
2024-11-06D00:50:54.189719624,ETHUSD,Buy,26,2489.22,PlusTick,00000000-006d-1000-0000-000d7ed19924,6471972,1.855817,4619.537,Regular
2024-11-06D00:50:54.194220123,ETHUSD,Buy,19,2489.22,ZeroPlusTick,00000000-006d-1000-0000-000d7ed1998d,4729518,1.356174,3375.816,Regular
2024-11-06D00:50:54.194220123,ETHUSD,Buy,26,2489.3,PlusTick,00000000-006d-1000-0000-000d7ed19990,6472180,1.855817,4619.686,Regular
2024-11-06D00:50:54.206023991,ETHUSD,Buy,9,2489.47,PlusTick,00000000-006d-1000-0000-000d7ed19a93,2240523,0.6423983,1599.231,Regular
2024-11-06D00:50:54.206170867,ETHUSD,Buy,26,2489.47,ZeroPlusTick,00000000-006d-1000-0000-000d7ed19a99,6472622,1.855817,4620.001,Regular
2024-11-06D00:50:54.213455540,ETHUSD,Buy,50,2489.47,ZeroPlusTick,00000000-006d-1000-0000-000d7ed19b24,12447350,3.568879,8884.618,Regular
2024-11-06D00:51:02.435890193,ETHUSD,Sell,6,2489.83,MinusTick,00000000-006d-1000-0000-000d7ed20918,1493898,0.4279601,1065.548,Regular
2024-11-06D00:51:03.144944868,ETHUSD,Sell,4,2489.37,MinusTick,00000000-006d-1000-0000-000d7ed212d9,995748,0.2853067,710.234,Regular
2024-11-06D00:51:03.145070772,ETHUSD,Sell,1,2489.37,ZeroMinusTick,00000000-006d-1000-0000-000d7ed212dd,248937,0.07132668,177.5585,Regular
2024-11-06D00:51:03.145799218,ETHUSD,Sell,4,2489.37,ZeroMinusTick,00000000-006d-1000-0000-000d7ed212e3,995748,0.2853067,710.234,Regular
2024-11-06D00:51:03.145954389,ETHUSD,Sell,1,2489.37,ZeroMinusTick,00000000-006d-1000-0000-000d7ed212e9,248937,0.07132668,177.5585,Regular
2024-11-06D00:51:03.146044112,ETHUSD,Sell,4,2489.37,ZeroMinusTick,00000000-006d-1000-0000-000d7ed212ed,995748,0.2853067,710.234,Regular
2024-11-06D00:51:03.151947816,ETHUSD,Sell,6,2489.19,MinusTick,00000000-006d-1000-0000-000d7ed21308,1493514,0.4279601,1065.274,Regular
2024-11-06D00:51:10.809266451,ETHUSD,Sell,6,2487.87,MinusTick,00000000-006d-1000-0000-000d7ed27740,1492722,0.4279601,1064.709,Regular
2024-11-06D00:51:10.925283216,ETHUSD,Sell,6,2487.59,MinusTick,00000000-006d-1000-0000-000d7ed27c0f,1492554,0.4279601,1064.589,Regular
2024-11-06D00:51:11.191650967,ETHUSD,Sell,6,2487.2,MinusTick,00000000-006d-1000-0000-000d7ed283fd,1492320,0.4279601,1064.422,Regular
2024-11-06D00:51:11.195779179,ETHUSD,Sell,8,2487.2,ZeroMinusTick,00000000-006d-1000-0000-000d7ed2842e,1989760,0.5706134,1419.23,Regular
2024-11-06D00:51:14.259007104,ETHUSD,Buy,5,2487.99,PlusTick,00000000-006d-1000-0000-000d7ed2a9a9,1243995,0.3566334,887.3003,Regular
2024-11-06D00:51:14.780754518,ETHUSD,Sell,6,2486.8,MinusTick,00000000-006d-1000-0000-000d7ed2af76,1492080,0.4279601,1064.251,Regular
2024-11-06D00:51:18.555898828,ETHUSD,Sell,6,2485.84,MinusTick,00000000-006d-1000-0000-000d7ed2e32d,1491504,0.4279601,1063.84,Regular
2024-11-06D00:51:20.112617173,ETHUSD,Buy,5,2486.54,PlusTick,00000000-006d-1000-0000-000d7ed2f885,1243270,0.3566334,886.7832,Regular
2024-11-06D00:51:24.437693356,ETHUSD,Buy,1,2488,PlusTick,00000000-006d-1000-0000-000d7ed33ceb,248800,0.07132668,177.4608,Regular
2024-11-06D00:51:27.054369720,ETHUSD,Buy,14,2488.79,PlusTick,00000000-006d-1000-0000-000d7ed35eff,3484306,0.9985735,2485.24,Regular
2024-11-06D00:51:32.452376751,ETHUSD,Buy,12,2489.09,PlusTick,00000000-006d-1000-0000-000d7ed3a0b7,2986908,0.85531,2128.944,Regular
2024-11-06D00:51:32.456945652,ETHUSD,Buy,13,2489.09,ZeroPlusTick,00000000-006d-1000-0000-000d7ed3a0ca,3235817,0.9265859,2306.356,Regular
2024-11-06D00:51:38.182010010,ETHUSD,Sell,6,2488.66,MinusTick,00000000-006d-1000-0000-000d7ed3dfce,1493196,0.427655,1064.288,Regular
2024-11-06D00:51:38.353023751,ETHUSD,Sell,2,2488.3,MinusTick,00000000-006d-1000-0000-000d7ed3e38a,497660,0.1425517,354.7113,Regular
2024-11-06D00:51:38.357487577,ETHUSD,Sell,12,2488.3,ZeroMinusTick,00000000-006d-1000-0000-000d7ed3e3b8,2985960,0.85531,2128.268,Regular
2024-11-06D00:51:38.832476993,ETHUSD,Sell,6,2487.98,MinusTick,00000000-006d-1000-0000-000d7ed3ec49,1492788,0.427655,1063.997,Regular
2024-11-06D00:51:40.324516459,ETHUSD,Sell,14,2487.42,MinusTick,00000000-006d-1000-0000-000d7ed40021,3482388,0.9978617,2482.101,Regular
2024-11-06D00:51:41.326085233,ETHUSD,Sell,6,2487,MinusTick,00000000-006d-1000-0000-000d7ed40d00,1492200,0.427655,1063.578,Regular
2024-11-06D00:51:48.584300405,ETHUSD,Sell,6,2485.89,MinusTick,00000000-006d-1000-0000-000d7ed46b2c,1491534,0.427655,1063.103,Regular
2024-11-06D00:52:10.580637879,ETHUSD,Buy,14,2488.99,PlusTick,00000000-006d-1000-0000-000d7ed56e96,3484586,0.997151,2481.899,Regular
2024-11-06D00:52:14.250019858,ETHUSD,Buy,2,2489.98,PlusTick,00000000-006d-1000-0000-000d7ed5a959,497996,0.1424501,354.698,Regular
2024-11-06D00:52:17.152259817,ETHUSD,Sell,6,2488.63,MinusTick,00000000-006d-1000-0000-000d7ed5cafb,1493178,0.4273504,1063.517,Regular
2024-11-06D00:52:18.720800777,ETHUSD,Sell,14,2487.77,MinusTick,00000000-006d-1000-0000-000d7ed5e45f,3482878,0.997151,2480.682,Regular
2024-11-06D00:52:18.720800777,ETHUSD,Sell,6,2487.77,ZeroMinusTick,00000000-006d-1000-0000-000d7ed5e462,1492662,0.4273504,1063.15,Regular
2024-11-06D00:52:19.702103680,ETHUSD,Sell,6,2487.37,MinusTick,00000000-006d-1000-0000-000d7ed5f825,1492422,0.4273504,1062.979,Regular
2024-11-06D00:52:20.113610437,ETHUSD,Buy,3,2487.64,PlusTick,00000000-006d-1000-0000-000d7ed60334,746292,0.2136752,531.547,Regular
2024-11-06D00:52:20.562095367,ETHUSD,Sell,14,2486.73,MinusTick,00000000-006d-1000-0000-000d7ed60b5b,3481422,0.997151,2479.645,Regular
2024-11-06D00:52:20.562095367,ETHUSD,Sell,6,2486.65,MinusTick,00000000-006d-1000-0000-000d7ed60b5e,1491990,0.4273504,1062.671,Regular
2024-11-06D00:52:22.034290994,ETHUSD,Sell,6,2486.31,MinusTick,00000000-006d-1000-0000-000d7ed62424,1491786,0.4273504,1062.526,Regular
2024-11-06D00:52:24.013972703,ETHUSD,Sell,14,2485.65,MinusTick,00000000-006d-1000-0000-000d7ed64980,3479910,0.997151,2478.568,Regular
2024-11-06D00:52:24.013972703,ETHUSD,Sell,6,2485.65,ZeroMinusTick,00000000-006d-1000-0000-000d7ed64983,1491390,0.4273504,1062.244,Regular
2024-11-06D00:52:30.641004607,ETHUSD,Sell,26,2485,MinusTick,00000000-006d-1000-0000-000d7ed690f9,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.644365966,ETHUSD,Sell,18,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69111,4473000,1.282051,3185.897,Regular
2024-11-06D00:52:30.644984526,ETHUSD,Sell,26,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69117,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.645063148,ETHUSD,Sell,39,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6911b,9691500,2.777778,6902.778,Regular
2024-11-06D00:52:30.656395772,ETHUSD,Sell,26,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69178,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.736858215,ETHUSD,Sell,18,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69284,4473000,1.282051,3185.897,Regular
2024-11-06D00:52:30.750978893,ETHUSD,Sell,6,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692b2,1491000,0.4273504,1061.966,Regular
2024-11-06D00:52:30.754852386,ETHUSD,Sell,10,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692ca,2485000,0.7122507,1769.943,Regular
2024-11-06D00:52:30.756923200,ETHUSD,Sell,8,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692d8,1988000,0.5698006,1415.954,Regular
2024-11-06D00:52:30.757397361,ETHUSD,Sell,2,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692dc,497000,0.1424501,353.9886,Regular
2024-11-06D00:52:30.759194008,ETHUSD,Sell,12,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692e0,2982000,0.8547009,2123.932,Regular
2024-11-06D00:52:30.760114367,ETHUSD,Sell,4,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692e4,994000,0.2849003,707.9772,Regular
2024-11-06D00:52:30.760249400,ETHUSD,Sell,2,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692ea,497000,0.1424501,353.9886,Regular
2024-11-06D00:52:30.760600312,ETHUSD,Sell,4,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692ee,994000,0.2849003,707.9772,Regular
2024-11-06D00:52:30.762348254,ETHUSD,Sell,4,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed692f4,994000,0.2849003,707.9772,Regular
2024-11-06D00:52:30.775216281,ETHUSD,Sell,2,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69328,497000,0.1424501,353.9886,Regular
2024-11-06D00:52:30.775419257,ETHUSD,Sell,26,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6932c,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.777731626,ETHUSD,Sell,6,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69339,1491000,0.4273504,1061.966,Regular
2024-11-06D00:52:30.778414166,ETHUSD,Sell,6,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69340,1491000,0.4273504,1061.966,Regular
2024-11-06D00:52:30.779237452,ETHUSD,Sell,26,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6934c,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.779416272,ETHUSD,Sell,16,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69352,3976000,1.139601,2831.909,Regular
2024-11-06D00:52:30.779503661,ETHUSD,Sell,20,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69356,4970000,1.424501,3539.886,Regular
2024-11-06D00:52:30.779586306,ETHUSD,Sell,8,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6935a,1988000,0.5698006,1415.954,Regular
2024-11-06D00:52:30.779887324,ETHUSD,Sell,26,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6935e,6461000,1.851852,4601.852,Regular
2024-11-06D00:52:30.780777510,ETHUSD,Sell,30,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69362,7455000,2.136752,5309.829,Regular
2024-11-06D00:52:30.783271583,ETHUSD,Sell,4,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed6936d,994000,0.2849003,707.9772,Regular
2024-11-06D00:52:30.784350591,ETHUSD,Sell,4,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed69374,994000,0.2849003,707.9772,Regular
2024-11-06D00:52:30.862197947,ETHUSD,Sell,82,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed694d5,20377000,5.840456,14513.53,Regular
2024-11-06D00:52:30.862371426,ETHUSD,Sell,39,2485,ZeroMinusTick,00000000-006d-1000-0000-000d7ed694d9,9691500,2.777778,6902.778,Regular
2024-11-06D00:52:30.862371426,ETHUSD,Sell,6,2484.86,MinusTick,00000000-006d-1000-0000-000d7ed694dc,1490916,0.4273504,1061.906,Regular
2024-11-06D00:52:36.090851033,ETHUSD,Sell,14,2483.89,MinusTick,00000000-006d-1000-0000-000d7ed6d765,3477446,0.997151,2476.813,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,14,2485.53,PlusTick,00000000-006d-1000-0000-000d7ed810c7,3479742,0.997151,2478.449,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,9,2485.79,PlusTick,00000000-006d-1000-0000-000d7ed810ca,2237211,0.6410256,1593.455,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,8,2485.82,PlusTick,00000000-006d-1000-0000-000d7ed810cd,1988656,0.5698006,1416.422,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,9,2485.94,PlusTick,00000000-006d-1000-0000-000d7ed810d0,2237346,0.6410256,1593.551,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,8,2486.07,PlusTick,00000000-006d-1000-0000-000d7ed810d3,1988856,0.5698006,1416.564,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,10,2486.19,PlusTick,00000000-006d-1000-0000-000d7ed810d6,2486190,0.7122507,1770.791,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,26,2486.44,PlusTick,00000000-006d-1000-0000-000d7ed810d9,6464744,1.851852,4604.519,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,10,2486.53,PlusTick,00000000-006d-1000-0000-000d7ed810dc,2486530,0.7122507,1771.033,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,8,2486.67,PlusTick,00000000-006d-1000-0000-000d7ed810df,1989336,0.5698006,1416.906,Regular
2024-11-06D00:53:02.802961337,ETHUSD,Buy,14,2486.69,PlusTick,00000000-006d-1000-0000-000d7ed810e2,3481366,0.997151,2479.605,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,26,2485.8,MinusTick,00000000-006d-1000-0000-000d7ed83275,6463080,1.851852,4603.333,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,13,2485.84,PlusTick,00000000-006d-1000-0000-000d7ed83278,3231592,0.9259259,2301.704,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,26,2485.85,PlusTick,00000000-006d-1000-0000-000d7ed8327b,6463210,1.851852,4603.426,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,9,2485.97,PlusTick,00000000-006d-1000-0000-000d7ed8327e,2237373,0.6410256,1593.571,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,8,2486.1,PlusTick,00000000-006d-1000-0000-000d7ed83281,1988880,0.5698006,1416.581,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,10,2486.25,PlusTick,00000000-006d-1000-0000-000d7ed83284,2486250,0.7122507,1770.833,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,9,2486.51,PlusTick,00000000-006d-1000-0000-000d7ed83287,2237859,0.6410256,1593.917,Regular
2024-11-06D00:53:05.353945156,ETHUSD,Buy,14,2486.56,PlusTick,00000000-006d-1000-0000-000d7ed8328a,3481184,0.997151,2479.476,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,14,2486.81,PlusTick,00000000-006d-1000-0000-000d7ed85618,3481534,0.997151,2479.725,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,9,2487.2,PlusTick,00000000-006d-1000-0000-000d7ed8561b,2238480,0.6410256,1594.359,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,9,2487.24,PlusTick,00000000-006d-1000-0000-000d7ed8561e,2238516,0.6410256,1594.385,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,8,2487.36,PlusTick,00000000-006d-1000-0000-000d7ed85621,1989888,0.5698006,1417.299,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,16,2487.64,PlusTick,00000000-006d-1000-0000-000d7ed85624,3980224,1.139601,2834.917,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,26,2487.65,PlusTick,00000000-006d-1000-0000-000d7ed85627,6467890,1.851852,4606.759,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,6,2487.69,PlusTick,00000000-006d-1000-0000-000d7ed8562a,1492614,0.4273504,1063.115,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,15,2487.8,PlusTick,00000000-006d-1000-0000-000d7ed8562d,3731700,1.068376,2657.906,Regular
2024-11-06D00:53:08.198907817,ETHUSD,Buy,12,2487.81,PlusTick,00000000-006d-1000-0000-000d7ed85630,2985372,0.8547009,2126.333,Regular
2024-11-06D00:53:11.599949784,ETHUSD,Buy,14,2487.8,MinusTick,00000000-006d-1000-0000-000d7ed897cd,3482920,0.997151,2480.712,Regular
2024-11-06D00:53:11.599949784,ETHUSD,Buy,51,2487.99,PlusTick,00000000-006d-1000-0000-000d7ed897d0,12688749,3.632479,9037.571,Regular
2024-11-06D00:53:11.599949784,ETHUSD,Buy,51,2488,PlusTick,00000000-006d-1000-0000-000d7ed897d3,12688800,3.632479,9037.607,Regular
2024-11-06D00:53:23.895274980,ETHUSD,Sell,3,2486.67,MinusTick,00000000-006d-1000-0000-000d7ed93b03,746001,0.2136752,531.3397,Regular
2024-11-06D00:53:23.905200762,ETHUSD,Sell,23,2486.45,MinusTick,00000000-006d-1000-0000-000d7ed93bda,5718835,1.638177,4073.244,Regular
2024-11-06D00:53:23.909262607,ETHUSD,Sell,26,2486.45,ZeroMinusTick,00000000-006d-1000-0000-000d7ed93c30,6464770,1.851852,4604.537,Regular
2024-11-06D00:53:25.580601074,ETHUSD,Buy,1,2488,PlusTick,00000000-006d-1000-0000-000d7ed95e79,248800,0.07122507,177.208,Regular
2024-11-06D00:53:25.580731370,ETHUSD,Buy,2,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95e7d,497600,0.1424501,354.416,Regular
2024-11-06D00:53:25.583828099,ETHUSD,Buy,304,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95e91,75635200,21.65242,53871.23,Regular
2024-11-06D00:53:25.584290235,ETHUSD,Buy,26,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95e97,6468800,1.851852,4607.407,Regular
2024-11-06D00:53:25.587510243,ETHUSD,Buy,52,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95eaa,12937600,3.703704,9214.815,Regular
2024-11-06D00:53:25.588476163,ETHUSD,Buy,26,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95eb3,6468800,1.851852,4607.407,Regular
2024-11-06D00:53:25.590547157,ETHUSD,Buy,38,2488,ZeroPlusTick,00000000-006d-1000-0000-000d7ed95ecb,9454400,2.706553,6733.903,Regular
2024-11-06D00:53:30.602285533,ETHUSD,Buy,14,2488.62,PlusTick,00000000-006d-1000-0000-000d7ed98f07,3484068,0.9978617,2483.299,Regular
2024-11-06D00:53:36.436247101,ETHUSD,Sell,1,2489.43,PlusTick,00000000-006d-1000-0000-000d7ed9d595,248943,0.07127584,177.4362,Regular
2024-11-06D00:53:44.459263735,ETHUSD,Sell,4,2488.73,MinusTick,00000000-006d-1000-0000-000d7eda4ae4,995492,0.2851033,709.5453,Regular
2024-11-06D00:53:54.251116569,ETHUSD,Sell,6,2488.61,MinusTick,00000000-006d-1000-0000-000d7edaba73,1493166,0.427655,1064.267,Regular
2024-11-06D00:53:54.754134891,ETHUSD,Buy,26,2488.97,PlusTick,00000000-006d-1000-0000-000d7edac268,6471322,1.853172,4612.489,Regular
2024-11-06D00:54:07.542708686,ETHUSD,Buy,14,2490.36,PlusTick,00000000-006d-1000-0000-000d7edb5576,3486504,0.9985735,2486.807,Regular
2024-11-06D00:54:08.840395703,ETHUSD,Buy,103,2490.84,PlusTick,00000000-006d-1000-0000-000d7edb68d4,25655652,7.346648,18299.32,Regular
2024-11-06D00:54:14.228640029,ETHUSD,Buy,3,2491.6,PlusTick,00000000-006d-1000-0000-000d7edbb39d,747480,0.21398,533.1526,Regular
2024-11-06D00:54:17.853934748,ETHUSD,Sell,6,2489.46,MinusTick,00000000-006d-1000-0000-000d7edbdec4,1493676,0.4279601,1065.389,Regular
2024-11-06D00:54:20.103913979,ETHUSD,Buy,3,2489.83,PlusTick,00000000-006d-1000-0000-000d7edbf013,746949,0.21398,532.7739,Regular
2024-11-06D00:54:34.511425991,ETHUSD,Sell,6,2489.85,PlusTick,00000000-006d-1000-0000-000d7edc987e,1493910,0.4282655,1066.317,Regular
